formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
5602-9922-8140-8099-84,a typical muslim response is to excuse muslim barbarity by pointing elsewhere.,racism,1.0,@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53,,
5673-8486-8699-3980-16,the sunni turkmen are genocidal criminals living off loot they stole from minorities. what they want counts for nothing,racism,1.0,@morasilh @bbcturkce,,
5767-5553-7137-6560-64,has blumenthal ever written about ceaseless muslim violence against hindus in bangladesh.,racism,1.0,@MaxBlumenthal @Ajzionts,,http://t.co/INLiK2TlCP
5746-8561-0289-4469-76,israel is zero threat to world peace. every muslim nation on the planet is a threat to world peace.,racism,1.0,@BDSSupporter,,http://t.co/nYbRn19Xat
5766-3957-2097-9370-24,are you now going to play the ignorant argumentative asshole and pretend there is no arabian peninsula?,racism,1.0,@dankmtl,,
5525-6793-9669-7169-92,and for people who are not people of the book you guarantee them death or slavery.,racism,1.0,@ibnHlophe @eeviewonders @CTFleaMarkets,,
5541-5652-8375-4640-00,you didn't recognize the irony of me using your method because you are an ignorant muslim.,racism,1.0,@comradejotaro @brassidio,,
5658-8183-0709-0060-16,but certainly exterminate all terrorist and jihadi groups.,racism,1.0,@hal2012 @GerardGeorges4 @PentagonPresSec,,
5536-9280-5864-7719-68,nobody cares.  the law protects women.  mohammed's phony laws abuse women.,racism,1.0,@CamilleHughes16 @_Watch_Observe_,#Islam,
5572-9418-7801-2149-76,"it's not about any specific individuals, but about an ideaology that will always produce terrorists.",racism,1.0,@Lithobolos @PoliticalAnt @ZaibatsuNews,,
5603-1374-8246-6350-08,nothing is more barbaric that the muslims.,racism,1.0,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53,,http://t.co/oWdV64PDDT
5541-5528-7540-9370-24,"rt : he incited car attacks &amp; praised synagogue murderers as ""martyrs."" now mahmoud abbas visits paris to condemn terror. http:…",racism,1.0,@HillelNeuer,,
5577-2060-7669-0919-68,"rt :  a simple question: ask complaining muslims why  , ,  etc can integrate &amp; live h…",racism,1.0,@geoffellis186 @Juliet777777,#sikhs #hindus #Jews #budhists,
5642-6218-0971-7489-92,he couldn't be close to the idiot you are.  terrorism has been rampant in me 1400 years.,racism,1.0,@wilytone @SenTomCotton,,
5530-1025-6662-3930-24,you have no say on what freedom of expression extends to.  everyone should be insulting the phony pedophile prophet.,racism,1.0,@anjemchoudary,,
5674-7639-3823-3260-16,the fact that there were two layers of evil to be dealt with in iraq doesn't mean they should both be left alone.,racism,1.0,@RichardDawkins,,
5563-5149-2832-3630-08,"before the murdering prophet mohammed came along to exterminate them, jews lived on 40% of the arabian peninsula.",racism,1.0,@yuskan0723,,
5645-3372-3907-8949-76,why haven't you and your world stopped over 100 islamic terrorist organizations from murdering children.,racism,1.0,@SumerSloan @PAWarnhoff @etsho127,,
5746-5950-3032-9589-76,"copts are attacked, murdered, raped, and forced to convert in egypt. turkey used to be almost all christian.",racism,1.0,@Bruciebabe @MaxBlumenthal,,
5754-7771-1046-4960-00,and this proved to be true.when there was no one left to steal from in the saudi area they became broken down criminal places,racism,1.0,@harmlesstree2,,
5753-8989-1564-9909-76,rt : neo-nazis and holocaust deniers adore  because he thinks just like them. more,racism,1.0,@BenCohenOpinion @MaxBlumenthal @tabletmag,,http://t.co/bnO…
5675-7741-6197-8860-16,"yeah, i read that. and every verse of the tao te ching is superior to every verse of the quran. so quran is fraud.",racism,1.0,@Raja5aab @Quickieleaks,,
5670-7259-0523-4000-00,child abuse is illegal in western culture. it is accepted in islamic cultures because their prophet...,racism,1.0,@truaemusic @mattybboi83 @Number10gov,,
5526-0323-2053-1009-92,and today there is still not peace between them because of the muslims.,racism,1.0,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan,,
5685-4350-1580-8080-00,"a again, give me a verse number that shows that isis is not following islam.",racism,1.0,@buellerishere,,
5659-0557-0801-0209-92,that's a complete lie. they murdered 3000 unarmed ezidi civilians who had done nothing to them and enslaved their women.,racism,1.0,@mir576607189,,
5749-3721-1566-6080-00,true. but islam is corrupt from the beginning.,racism,1.0,@Paul_News @Rudd1971,,
5642-6583-3501-6999-68,the islamist were there the whole time.  it was only the dictators that kept them quite.,racism,1.0,@wilytone @jmorgan_jamie @SenTomCotton @GOP,,
5664-0559-4915-9379-84,"no minorities of any kind are left in saudi and several other gulf states, having been exterminated by muslims.",racism,1.0,@discerningmumin,,
5522-6250-8711-3989-76,is about forcing people to be muslims.  even your perverted imams know it.,racism,1.0,@ummayman90,#Islam,http://t.co/e8m3w6ODvQ
5602-9849-5446-2330-24,is designed to be a crushing of the human spirit with laws that only provide one outlet - the brutalizing of non muslims.,racism,1.0,,#Islam,
5523-3636-5854-4129-92,"muslims claim that there is no racism in .  but like everything else they claim, it is a lie.",racism,1.0,,#Islam,http://t.co/PiR6nd159a
5603-1449-6481-1200-00,majority of muslims are sexist and bigots.,racism,1.0,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53,,http://t.co/xjd8w98ITE
5649-0498-9718-3680-00,rt : top ten qur'an verses to understand that there isn't any tolerance or equality in islam. only jihad.  ht…,racism,1.0,@SassafrasStarr,#ShariaFree2016,
5659-7668-8513-6709-76,painting others as inhuman is exactly what the quran does to non-believers.,racism,1.0,@Love___Egypt @washingtonpost,,
5670-7336-0006-2220-16,islam cannot be reformed because it's vileness is too deep in the religion.,racism,1.0,@truaemusic @mattybboi83 @Number10gov,,
5551-5160-6019-1329-92,salon tries to shut down free speech and shut people up by playing a race card about an ideaology.,racism,1.0,@Salon @TheMuslimGuy,#Islam,
5530-5721-2835-1809-92,"take a poll and see if 1/3 of christians think gays should be killed.  if they do, christianity should be banned",racism,1.0,@bradybaggett @LUVSHINECAFE,,
5750-6109-2780-5280-00,b. the only reason there are non muslims on the earth is because the non muslim armies defeated the muslims.,racism,1.0,@Kaya786,,
5670-1504-5561-7130-24,capital hill is a great example of how seldom the world attacks islam given the daily provocations.,racism,1.0,@truaemusic @mattybboi83 @Number10gov,,
5558-2954-7003-0270-08,even muslims talk about forcing children to become muslims. it's not a big secret.,racism,1.0,@NNdabbour64,,http://t.co/NonpBsJlHX
5717-7862-5218-8629-76,taqiyya is used by all muslims. mohammed was a liar who often lied for islam.,racism,1.0,@Nebula1979 @CherguiaMbark,,
5760-2046-4222-3509-76,"to win a modern war you have to have educated people, not madrassa rats.",racism,1.0,@AhleFars,,
5670-3992-9335-5660-16,what matters is that people like you are trying to lay a guilt trip on us while ignoring the truth.,racism,1.0,@truaemusic @mattybboi83 @Number10gov,,
5675-4419-8765-6300-16,islam is the perpetuity of oppression. and i thank isis for helping the world to kill islam.,racism,1.0,@islamujahideen,,
5525-2521-4996-0049-92,the only thing that stopped muslim slaughter in historical past was military defeat.,racism,1.0,@yousufpoosuf @RKingLive2Dance @izrinhariri,,
5633-6025-3111-0709-76,debunked what ignorant one.  you are debunked by this. 8 hadith say she was six.,racism,1.0,@semzyxx @NAInfidels @owais00,,http://t.co/4OQ6GYKnWB
5517-9847-2827-8840-32,"islam considers women as one big sex organ, so no part of her can be exposed.  this is a reflection of the perversion of their prophet.",racism,1.0,,,
5577-2396-4609-6670-08,no they don't they share a commitment to the barbarity of their religion.,racism,1.0,@FromCarl,,http://t.co/kPJSe079Al
5761-1325-6521-0279-68,racist blacks have shot two police officers and a 5 year old in .,racism,1.0,,#Ferguson,
5660-8309-9998-4460-16,the jews are trying to defend themselves against muslims trying to exterminate them.,racism,1.0,@Love___Egypt @washingtonpost,,http://t.co/CQZS0zo0Li
5696-6212-8992-3009-92,your religion makes the entire woman a giant sex organ and forces her to hide every bit of it.,racism,1.0,@zh_ha89,,
5763-6322-3156-3100-16,by choosing to be muslims they have chosen to be haters of non muslims.,racism,1.0,@Michaelplates,,http://t.co/mTa5TUXtw6
5613-8520-8285-3850-24,i've spent more time studying and thinking about religion than you've been alive.  i understand islam perfectly.,racism,1.0,@ingyusarms,,
5700-8486-2519-9470-08,"rt : a turkish nationalist / islamist says ""well done"" to hitler for his genocide of jews during ww2 (2010)  http:/…",racism,1.0,@curdistani,#twitterkurds,
5530-2863-3237-7950-08,rt : france is on the verge of major cultural backlash against even moderate islam. the tension has built for decades. the line has …,racism,1.0,@Kypsta,,
5754-7143-2785-7889-92,"today, christians are still murdered by rampaging muslim mobs in pakistan and egypt.",racism,1.0,@harmlesstree2,,
5766-3751-5240-6410-24,"hell, palestinian muslim assholes like this clearly state their intentions of religious jihad against jews and you tell them that .",racism,1.0,@dankmtl,,
5634-6938-8506-8780-16,"isis beheads people, mohammed beheaded 600 jews in one day.",racism,1.0,@teddyboylocsin @tweetybird2009 @PatVPeters,,
5561-6934-3688-3889-92,"gay man thrown off the rooftop by isis for being gay.  despite what the radical left claims, this is the real .",racism,1.0,,#Islam,http://t.co/1YPpriD7pk
5603-0482-1509-4439-68,"the quran was produced by a pedophile, slave trader, caravan robber, murderer.",racism,1.0,@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53,,
5525-5426-0957-6350-08,"no, the quotes mean exactly what they say. but most people are naturally less hateful than islam",racism,1.0,@yousufpoosuf @RKingLive2Dance @izrinhariri,,
5751-0548-1011-6590-08,"yeap, leave it to a muslim to consider stoning women to death as funny.",racism,1.0,@liamxkiwi @greenlinerzjm @halalflaws @biebervalue,,
5634-8196-0236-8590-08,when has he ever done anything else?,racism,1.0,@teddyboylocsin @tweetybird2009 @PatVPeters,,
5682-4058-7649-8680-32,rt : the kurds clean up the isis islamofascist trash in kobane. kobane is the graveyard of isis. via,racism,1.0,@SeanAAitken @jackshahine,,http://t.co/N…
5743-0892-9984-8600-32,really? don't you know anything about your evil religion?,racism,1.0,@logicalmind11,,http://t.co/c0Ode7cC76
5740-0137-0384-1100-16,"islamophobia is like naziphobia, it's an abuse of language for political gain. it looks like this.",racism,1.0,@MaxBlumenthal,,http://t.co/VXFlYOknor
5539-8172-3084-4849-92,rt : muhammad was the inventor of thighing. he started molesting aisha when she was 6 years old.  cc:,racism,1.0,@sudixitca @Shahzadadeindia @TarekFatah,,
5747-7387-1292-7189-76,islam is hatred and jihad.,racism,1.0,@taimiiSays,,http://t.co/bp228IR12B
5633-7339-1361-4990-08,"now, since you claim that islam limits age of marriage, but produce no verses to back up your lies, you are blocked.",racism,1.0,@semzyxx,,
5648-5633-8665-0460-16,every day we get the results of the hatred bred by islam.,racism,1.0,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime,,http://t.co/FafjRPlI6t
5623-5825-1858-0549-76,"yes, but it smells great now that the daesh rats have run.",racism,1.0,@seekingjannah3 @Citywolf_IS3 @Censored31,,
5664-9138-3318-3150-08,good. we have established that muslims are slavers and that their humanity has failed to evolve past slave owning.,racism,1.0,@discerningmumin,,
5528-5328-6500-3070-08,1/3 of all  muslims believe that people who want to leave the religion should be murdered.,racism,1.0,@J_Eddine @DiversityRUs,,http://t.co/mBTflxQk22
5746-4895-3464-9959-68,"rt : literally, every single approach road or track or open field to mosul is covered by peshmerga outposts now",racism,1.0,@arisroussinos,,http://t.co/Y…
5748-0358-2366-5600-00,but all the crimes of islam are exactly according to their beliefs.,racism,1.0,@asem_1994,,
5593-6826-3541-3500-16,the cancer of islam pushes even babies to begin thinking about murdering their fellow human beings.,racism,1.0,@LifeInKhilafah,,
5528-5745-1671-0609-92,the us attacks terrorists and dictators.  your religion opposes freedom and democracy.,racism,1.0,@DiversityRUs,,http://t.co/EQhYQleABG
5631-6874-1001-6620-16,rt : if we dont ban  they'll ban us rt : new islamic state video features french (cont),racism,1.0,@zezitom @ArcticFox2016,#ISLAM,http://t.co/3WnMheGUhv
5551-5912-5135-3520-00,any chance that salon understands what most muslims think about some very primitive ideas? no.,racism,1.0,@Salon @TheMuslimGuy,,http://t.co/XyFCs9RZd7
5670-2081-5984-5130-24,ask the muslims.  they are the ones killing all the jews.,racism,1.0,@batchelorshow @edgeofthesandbx @FearDept,,
5563-4910-8739-6499-84,here is how muslims treat non muslims. so fuck the genocidal palestinians.,racism,1.0,@yuskan0723,,http://t.co/nRozNv2fH8
5555-0325-0041-2330-24,these are all excuses to hide the fact that you are following an evil and inhuman religion.,racism,1.0,@NNdabbour64,,
5528-5608-3644-3050-24,notice 2/3 muslims want sharia and sharia says that apostates must be killed. but only 1/3 support that directly.,racism,1.0,,,http://t.co/2GS6nNTRVj
5717-7652-6770-8350-08,"you are lying again, just like a muslim. the quran approves of raping slave girls explicitly.",racism,1.0,@DianH4 @rogue_allah,,
5522-5314-6970-3370-24,richard was king he could do what he pleased. none of your garbage has any bearing on mohammed being a pedophile.,racism,1.0,@ummayman90,#Islam,
5561-7039-7716-9959-68,rt :  muslims not killing are complicit by silence.tolerance of intolerance is cowardice.ali was maimed by islam.,racism,1.0,@peddoc63 @fernleex,,http://…
5764-8077-8046-9959-68,muslim terrorists is the reason why the christian percentage of palestinians has fallen to almost zero.,racism,1.0,@roisin_morgan,,
5670-7883-3950-4369-92,who cares if it has been revised a million times. what does that have to do with the barbarity of islam?,racism,1.0,@truaemusic,,
5748-0285-2880-6090-24,if you actually knew about islam you would know how violent and barbaric,racism,1.0,@urgedharry @nyazpolitics @greenlinerzjm,,http://t.co/cMU60pvE0s
5750-5929-7870-0819-84,at least i don't follow pedophile prophets or believe in mythical creatures of fire called jinn.,racism,1.0,@Kaya786 @fai3an_H,,
5650-1136-1478-8810-24,not by illiterate baby rapists like you and your prophet.,racism,1.0,@Abu_Baraa1 @tanach67,,
5670-7449-1201-6300-16,"there is no comparing the vileness of mohammed to jesus or buddha, or lao tse.he was simply a criminal",racism,1.0,@truaemusic @mattybboi83 @Number10gov,,
